simTime,stationId,longitude(10^-7*degree),latitude(10^-7*degree),heading(10^-1*degree),speed(10^-2*meter/sec),driveDirection(0:forward,1:backward),acceleration(meter/sec^2),curvature(10^-4*meter^-1),yawRate(10^-2*degree/sec)
4.59,2357136044,327849390,398912880,900,727,0,2.222933011,0,0
4.6,2357136044,327849400,398912880,900,729,0,2.13075186,0,0
4.61,2357136044,327849410,398912880,900,731,0,1.760266063,0,0
4.62,2357136044,327849420,398912880,900,733,0,2.035287071,0,0
4.63,2357136044,327849430,398912880,900,734,0,1.334260793,0,0
4.64,2357136044,327849440,398912880,900,737,0,2.409622513,0,0
4.65,2357136044,327849450,398912880,900,738,0,1.448889829,0,0
4.66,2357136044,327849450,398912880,900,740,0,2.26949046,0,0
4.67,2357136044,327849460,398912880,900,742,0,1.353971621,0,0
4.68,2357136044,327849470,398912880,900,744,0,2.132431396,0,0
4.69,2357136044,327849480,398912880,900,746,0,2.262000451,0,0
4.7,2357136044,327849490,398912880,900,747,0,1.429490838,0,0
4.71,2357136044,327849500,398912880,900,749,0,1.605485251,0,0
4.72,2357136044,327849510,398912880,900,751,0,2.297662115,0,0
4.73,2357136044,327849520,398912880,900,753,0,1.435324244,0,0
4.74,2357136044,327849520,398912880,900,754,0,1.53352364,0,0
4.75,2357136044,327849530,398912880,900,756,0,2.17610058,0,0
4.76,2357136044,327849540,398912880,900,759,0,2.09436084,0,0
4.77,2357136044,327849550,398912880,900,761,0,2.440846556,0,0
4.78,2357136044,327849560,398912880,900,763,0,1.617839075,0,0
4.79,2357136044,327849570,398912880,900,765,0,2.120253495,0,0
4.8,2357136044,327849580,398912880,900,767,0,2.148217095,0,0
4.81,2357136044,327849590,398912880,900,769,0,1.628754352,0,0
4.82,2357136044,327849600,398912880,900,770,0,1.65186318,0,0
4.83,2357136044,327849600,398912880,900,772,0,1.443370228,0,0
4.84,2357136044,327849610,398912880,900,774,0,2.3143916,0,0
4.85,2357136044,327849620,398912880,900,776,0,2.378313503,0,0
4.86,2357136044,327849630,398912880,900,778,0,1.997542623,0,0
4.87,2357136044,327849640,398912880,900,780,0,1.544440826,0,0
4.88,2357136044,327849650,398912880,900,782,0,1.645869988,0,0
4.89,2357136044,327849660,398912880,900,784,0,2.081927199,0,0
4.9,2357136044,327849670,398912880,900,786,0,2.222424886,0,0
4.91,2357136044,327849680,398912880,900,788,0,1.724882904,0,0
4.92,2357136044,327849690,398912880,900,789,0,1.948843527,0,0
4.93,2357136044,327849700,398912880,900,791,0,1.786118639,0,0
4.94,2357136044,327849710,398912880,900,793,0,1.75780251,0,0
4.95,2357136044,327849710,398912880,900,795,0,2.05238116,0,0
4.96,2357136044,327849720,398912880,900,797,0,2.280349881,0,0
4.97,2357136044,327849730,398912880,900,800,0,2.572105614,0,0
4.98,2357136044,327849740,398912880,900,801,0,1.495483841,0,0
4.99,2357136044,327849750,398912880,900,804,0,2.597995801,0,0
5,2357136044,327849760,398912880,900,806,0,2.456677574,0,0
5.01,2357136044,327849770,398912880,900,808,0,1.851226724,0,0
5.02,2357136044,327849780,398912880,900,810,0,1.551781533,0,0
5.03,2357136044,327849790,398912880,900,812,0,2.081061233,0,0
5.04,2357136044,327849800,398912880,900,814,0,2.219372406,0,0
